id,Page,Content
7292,99,"Laporan Keuangan Kementerian Keuangan TA 2014 Audited 

1.  Keterlambatan  penyusunan  dasar  hukum  pelaksanaan  pemberian  BM  DTP 

jauh 

tersebut 

TA 2014. 
BM  DTP TA  2014  praktis  hanya  memiliki  waktu pemanfaatan kurang  dari  5 
(lima)  bulan.  Hal 
lebih  singkat  dibandingkan  dengan 
tahun-tahun  sebelumnya.  Pada  pelaksanaan 
pemanfaatan  BM  DTP 
pemberian BM DTP TA 2013, Perdirjen BM DTP diterbitkan tanggal 11 April 
2013,  sehingga  jangka  waktu  pemanfaatannya  dapat  lebih  dari  8  (delapan) 
bulan.  Keterlambatan  penyusunan  dasar  hukum,  mengakibatkan  terjadinya 
beberapa hal lain yaitu"
220,99,"a.  Perencanaan importasi bahan baku menjadi tidak sesuai 

Dalam  mengajukan  BM  DTP,  perusahaan  diharuskan  melampirkan 
perencanaan  impor  bahan  baku  untuk  pemakaian  sampai  dengan  akhir 
tahun.  Dengan  diterbitkannya  PMK  BM  DTP  Induk  pada  bulan  Januari, 
perusahaan  melakukan  perencanaan  impor  bahan  baku  untuk  satu 
tahun. Di sisi lain, proses produksi tetap harus berjalan, sehingga sambil 
menunggu  dasar  hukum  pelaksanaan  pemberian  BM  DTP  siap, 
perusahaan  mengimpor  beberapa  bahan  baku  yang  diperlukan  untuk 
proses  produksi, 
fasilitas  BM  DTP.  Dengan 
demikian perencanaan dan realisasi menjadi tidak optimal"
9307,99,"tanpa  menggunakan 

b.  Beberapa sektor industri telah melewati periode optimal produksi barang 
Beberapa sektor industri tertentu memiliki karakteristik yang peka waktu 
produksi,  seperti  industri  pembuatan  alat  tulis,  masa  optimal  produksi 
barang  untuk  industri  pembuatan  alat  tulis  yaitu  sebelum  dimulainya 
tahun  ajaran  baru  2014,  yaitu  sekitar  awal  tahun  2014.  Sektor  industri 
lain  yang  juga  peka  waktu  adalah  sektor  industri  pembuatan  pakan 
ternak,  dimana  periode  puncak  produksi  pakan  ternak  adalah  sebelum 
hari besar keagamaan, yaitu sekitar bulan Juni 2014"
1209,99,"2.  Panjangnya  mekanisme  pengajuan  permohonan  fasilitas  BM  DTP  yang 

harus dilalui. 
Pengajuan  permohonan  fasilitas  BM  DTP  merupakan  proses  yang  cukup 
panjang.  Mekanisme  tersebut  tidak  hanya  dari  sisi  penerbitan  kebijakan  di 
Kementerian Keuangan (mulai dari diterbitkannya PMK Induk sampai dengan 
diterbtikannya  Perdirjen  Bea  dan  Cukai)  tetapi  juga  mekanisme  internal 
Pembina  Sektor,  dimana  pembina  sektor  industri  dituntut  harus  mampu 
memberikan BM DTP kepada perusahaan yang sesuai dengan kemampuan 
produksinya (kapasitas produksi), sehingga untuk itu harus dilakukan proses 
verifikasi 
industri  sebelum  pengajuan 
permohonan ke DJBC"
906,101,"PENJELASAN PER POS NERACA 

C.1.  Aset Lancar 

Nilai Aset Lancar per 31 Desember 2014 dan 31 Desember 2013 adalah masing-
masing sebesar Rp51.262.729.795.527,00 dan Rp56.131.056.602.521,00 

Aset Lancar merupakan aset yang diharapkan segera untuk dapat  direalisasikan 
atau  dimiliki  untuk  dipakai  atau  dijual  dalam  waktu  12  (dua  belas)  bulan  sejak 
tanggal pelaporan"
2360,101,"(dalam rupiah) 

Aset Lancar 

31 Desember 2014

31 Desember 2013

Kas di Bendahara Pengeluaran
Kas di Bendahara Penerimaan
Kas Lainnya dan Setara Kas
Kas pada Badan Layanan Umum

Inves ta s i  Ja ngka  Pendek - Ba da n La ya na n Umum
Belanja Dibayar Dimuka (prepaid)
Uang muka belanja (prepayment)
Piutang Perpajakan (Netto)
Piutang Bukan Pajak (Netto)

Bagian Lancar Tagihan Tuntutan 
Perbendaharaan/Tuntutan Ganti Rugi (Netto)

Piutang dari Kegiatan Operasional BLU (Netto)
Piutang dari Kegiatan Non Operasional BLU 
(Netto)
Persediaan
Persediaan Badan Layanan Umum

Jumlah"
9618,102,"Saldo Kas di Bendahara Pengeluaran sebesar Rp3.856.875.301,00 merupakan 
saldo  rekening  koran  bank  yang  dibuka  oleh  Bendahara  Pengeluaran  untuk 
kepentingan  operasional  dan  saldo  kas  tunai  (brankas).  Saldo  tunai  kas 
sebesar  Rp2.359.084.643,00  dan  saldo  Bank  sebesar  Rp1.497.790.658,00. 
Rincian  daftar  rekening  bank  dapat  dilihat  pada  Lampiran  Daftar  Rekening 
Dipertahankan"
9487,102,"C.1.3.  Kas Lainnya dan Setara Kas 

masing-masing 

sebesar 

Nilai  Kas  Lainnya  dan  Setara  Kas  per  31  Desember  2014  dan  31  Desember 
dan 
2013 
Rp64.892.258.341,00.  Nilai  tersebut  terdiri  dari  bunga  dan  jasa  giro  rekening 
Bendahara  Pengeluaran  yang  belum  menerapkan  Treasury  Notional  Pooling 
(TNP)  dan  uang  pihak  ketiga  yang  belum  dibayarkan  kepada  yang 
bersangkutan, baik saldo rekening di bank maupun saldo kas tunai yang berada 

Rp354.587.995.165,00"
8695,104,"Kas di Rekening Pendapatan Giro Dollar AS 

D. Giro Pendapatan Dana Geothermal

500.000.000.000

959.000.000.000

110.000.000.000

260.000.000.000

693.500.000.000

37.500.000.000

60.500.000.000

550.000.000.000

5.516.382.410

37.137.132

1

 Kas di Rek. Pendapatan Dana Geothermal 

1.736.984.842

E. Kas di Bendahara Pengeluaran dan Pihak Ketiga

1

2

3

4

 Kas di Bendahara pengeluaran"
4481,106,"sebesar 

-  Belanja Pegawai Dibayar Dimuka (prepaid) 
-  Belanja Barang yang Dibayar Dimuka (prepaid) 

Rp 3.570.460.091,00 
Rp450.294.359.131,00 

Belanja  Barang  yang  Dibayar  Dimuka  (prepaid)  diantaranya  berupa  biaya 
beasiswa  pada  LPDP  yang  sudah  direalisasikan namun  belum  sesuai  dengan 
pertanggungan 
sebesar 
Rp188.191.738.191,00, 
DJBC 
Rp238.099.508.867,00 dan sewa gedung kantor sebesar Rp19.785.580.182,00"
5266,107,"C.1.8.  Piutang Perpajakan 

Nilai  Piutang  Perpajakan  bruto  yang  diperkirakan  dapat  direalisasikan  per  
31  Desember  2014  dan  31  Desember  2013  masing-masing  sebesar 
Rp91.774.168.360.216,00 
Apabila 
dibandingkan dengan  saldo  per  31  Desember  2013, Piutang  Pajak  mengalami 
penurunan sebesar Rp11.466.081.073.617,00 atau 11,11 persen. Piutang pajak 
merupakan  tagihan  pajak  yang  telah  mempunyai  surat  ketetapan  yang  dapat 
dijadikan  kas  dan  belum  diselesaikan  pada  tanggal  neraca  yang  diharapkan 
dapat diterima dalam jangka waktu tidak lebih dari satu tahun"
9339,107,"2014 

per 

31 

Desember 

1.  Nilai  Piutang  Pajak  bruto  pada  DJP  per  31  Desember  2014  dan  31 
Desember  2013  masing-masing  sebesar  Rp67.750.716.880.930,00  dan 
Rp77.366.561.749.071,00  merupakan  tagihan pajak  yang  tercantum dalam 
Surat  Ketetapan  Pajak  Kurang  Bayar  (SKPKB),  Surat  Ketetapan  Pajak 
Kurang  Bayar  Tambahan  (SKPKBT)  dan  Surat  Tagihan  Pajak  (STP)  atau 
Surat  Pemberitahuan  Pajak  Terutang  (SPPT)  yang  belum  mendapat 
pelunasan sampai dengan 31 Desember 2014"
9227,108,"(dalam rupiah) 

Uraian

31 Desember 2014

31 Desember 2013

Kenaikan (Penurunan)

Rupiah

%

5,57

1,94

Pi uta ng PPh Pa s a l  21

Pi uta ng PPh Pa s a l  22

Pi uta ng PPh Pa s a l  23

1.262.751.459.769

1.196.082.304.338

66.669.155.431

484.054.200.127

474.859.038.112

9.195.162.015

1.853.477.515.538

2.073.653.402.146

(220.175.886.608)

(10,62)

Pi uta ng PPh Pa s a l  25/29 OP

1.801.582.088.599

1.464.443.087.320

337.139.001.279

23,02

Pi uta ng PPh Pa s a l  25/29 Ba da n

23.120.464.180.370

26.484.631.354.502

(3.364.167.174.132)

(12,70)

Pi uta ng PPh Pa s a l  26

2.694.578.193.984

2.654.047.893.334

40.530.300.650

1,53

Pi uta ng PPh Fi na l

1.240.386.830.335

847.587.668.063

392.799.162.272

46,34"
3618,108,"Jumlah Piutang PPnBM

654.153.825.309

385.509.016.104

268.644.809.205

69,69

Pi uta ng PBB Pedes a a n

Pi uta ng PBB Perkota a n

0

0

1.992.878.656.086

(1.992.878.656.086) (100,00)

3.894.949.763.751

(3.894.949.763.751) (100,00)

Pi uta ng PBB Perkebuna n

639.432.586.408

607.271.063.282

32.161.523.126

5,30

Pi uta ng PBB Kehuta na n

497.966.425.046

442.641.257.932

55.325.167.114

12,50

Pi uta ng PBB Perta mba nga n

9.004.253.586.793

12.217.284.060.116

(3.213.030.473.323)

(26,30)"
9750,109,"(dalam rupiah) 

Umur Piutang 

Jumlah 

Sampai dengan 1 Tahun 

Lebih dari 1 Tahun sampai dengan 2 Tahun 

Lebih dari 2 Tahun sampai dengan 3 Tahun 

Lebih dari 3 Tahun sampai dengan 4 Tahun 

Lebih dari 4 Tahun sampai dengan 5 Tahun 

Lebih dari 5 Tahun 

Jumlah*) 

14.698.871.774.576 

13.743.439.902.267 

5.818.971.795.213 

2.696.825.402.729 

3.953.181.686.660 

26.839.426.319.489 

67.750.716.880.934"
2538,109,"Dalam  rangka  melaksanakan  penagihan  pajak  dengan  surat  paksa, 
Direktorat Jenderal Pajak telah melakukan penyitaan terhadap harta benda 
Wajib Pajak sebagai jaminan piutang pajak yang tidak dilunasi Wajib Pajak 
sesuai  peraturan  perundang-undangan  yang  berlaku.  Nilai  estimasi  harga 
pasar  aset  Wajib  Pajak  yang  dilakukan  penyitaan  yang  belum  dilakukan 
penjualan  secara  lelang  dan  atau  penjualan  yang  dikecualikan  dari  lelang 
sebesar  Rp101.192.738.687,00"
3970,110,"Tabel 68 

Uraian

31 Desember 2014

31 Desember 2013

 (dalam rupiah) 

Kenaikan (Penurunan)

Rupiah

%

Pi uta ng PPh Pa s a l  22

Pi uta ng PPh Pa s a l  22 Impor

Pi uta ng PPN Da l a m Negeri

Pi uta ng PPN Impor

Pi uta ng PPN La i nnya

Pi uta ng PPnBM Impor

Pi uta ng Cuka i  Ha s i l  Temba ka u

Pi uta ng Cuka i  Ethyl  Al kohol

Pi uta ng Bunga  Pena gi ha n PPH

Pi uta ng Bunga  Pena gi ha n PPN

Pi uta ng Bunga  Pena gi ha n PPnBM

Pi uta ng Bea  ma s uk

444.027.000

10.756.000

433.271.000

4.028,18

75.993.186.928

49.284.114.651

26.709.072.277

54,19

3.265.661.451.905

3.702.269.055.842

(436.607.603.937)

(11,79)

344.100.213.319

211.812.715.177

132.287.498.142

33.598.435.800

0

33.598.435.800

31.889.729.138

28.514.228.911

3.375.500.227

62,45

0,00

11,84

16.385.985.073.670 19.816.801.760.259 (3.430.816.686.589)

(17,31)

889.000.000

889.000.000

0

0

0

0

4.344.686.351

736.577.629

3.608.108.722

489,85

0

0

0

1.294.966.356.434

865.348.447.579

429.617.908.855

0,00

49,65

Pi uta ng Cuka i  Mi numa n menga ndung Ethyl  Al kohol

3.389.321.600

3.108.825.600

280.496.000

Pi uta ng Penda pa ta n Denda  Admi ni s tra s i  Cuka i

31.452.235.148

29.453.271.760

1.998.963.388

Pi uta ng Penda pa ta n Cuka i  La i nnya

9.635.407.455

9.205.833.909

429.573.546

0,00

9,02

6,79

4,67

0,00

Pi uta ng Penda pa ta n Denda  Admi ni s tra s i  Pa bea n

2.107.387.175.335

779.818.787.420

1.327.568.387.915

170,24

Pi uta ng Penda pa ta n Pa bea n La i nnya

236.023.272.446

181.537.096.668

54.486.175.778

Pi uta ng Pa ja k/punguta n eks por

181.540.429.071

185.431.335.397

(3.890.906.326)

Pi uta ng Penda pa ta n Denda  Admi ni s tra s i  Bea  Kel ua r

15.606.721.543

9.089.814.480

6.516.907.063

Pi uta ng Penda pa ta n Bunga  Bea  Kel ua r

544.756.143

376.063.480

168.692.663

Jumlah

24.023.451.479.286 25.873.687.684.762 (1.850.236.205.476)

30,01

(2,10)

71,69

44,86

(7,15)"
5617,110,"Rincian Piutang Pajak Pada DJBC Berdasarkan Umur Piutang 

Tabel 69 

(dalam rupiah) 

Akun

Uraian

0 s.d. 1 Tahun

1 s.d. 2 Tahun

2 s.d. 3 Tahun

>3 Tahun

Jumlah

115122 Piutang PPh Pasal 22

115123  Piutang PPh Pasal 22 Impor 

115131  Piutang PPN Dalam Negeri 

115132  Piutang PPN Impor 

115139  Piutang PPN Lainnya 

115142  Piutang PPnBM Impor"
8322,111,"SP3DRI 

Penatausahaan  Piutang  di  Direktorat  Jenderal  Bea  dan  Cukai  dan 
Peraturan  Perubahannya  yang  terakhir  diubah  dengan  Per-31/BC/2013 
tentang Perubahan Kedua Atas Peraturan Direktur Jenderal Bea dan Cukai 
nomor P-47/BC/2010. Kebijakan akuntansi yang diterapkan oleh DJBC telah 
sejalan  dengan  rekomendasi  Tim  BPK  RI  atas  pemeriksaan  Laporan 
Keuangan Kementerian Keuangan tahun 2009, yaitu piutang bunga sebagai 
bagian dari piutang pajak dicatat berdasarkan dokumen sumber. Dalam hal 
telah  dilakukan  tindakan  penagihan,  maka  piutang  dicatat  berdasarkan 
dokumen  mutasi  terakhir  terbit  berdasarkan upaya  penagihan  aktif  terakhir 
yaitu berupa Surat Teguran/Surat Peringatan/Surat Paksa"
5566,111,"Berdasarkan  Undang-Undang  Nomor 10  Tahun 1995  sebagaimana diubah 
dengan Undang-Undang Nomor 17 Tahun 2006 tentang Kepabeanan pasal 
38  ayat  (1),  Utang  atau  tagihan  kepada  negara  berdasarkan  Undang-
Undang ini yang tidak atau kurang dibayar dikenai bunga sebesar 2% (dua 
persen) setiap bulan untuk paling lama 24 (dua puluh empat) bulan dihitung 
sejak  tanggal  jatuh  tempo  sampai  hari  pembayarannya,  dan  bagian  bulan 
dihitung  1  (satu)  bulan.  Perhitungan  bunga  tersebut  dihitung  sejak  dari 
dilewatinya tangggal jatuh tempo sampai tanggal pembayaran atau tanggal 
periode pelaporan dalam hal belum dilakukan pembayaran"
3296,111,"sejak  dilewatinya  tanggal  jatuh tempo 
dokumen sumber  berupa Surat Teguran/Surat Peringatan/Surat Paksa sampai 
dengan 
tanggal  pelaporan  minimal  sebesar  Rp551.581.274.972,41.  Nilai 
perhitungan bunga dimaksud tidak dicatat di neraca atau diakui sebagai piutang 
karena  sesuai  Buletin  Teknis  Penyusunan  Laporan  Keuangan  Pemerintahan 
Nomor  06  tentang  Akuntansi  Piutang,  piutang  dicatat  berdasarkan  dokumen 
sumber"
3763,112,"Rekapitulasi  PDRI  yang  dilimpahkan  oleh  DJBC  kepada  DJP  adalah  sebesar 
Rp927.289.336.772,00  serta  telah  ditindaklanjuti  seluruhnya  oleh  DJP  dengan 
hasil  tindak  lanjut  sebesar  Rp925,071.332.270,00  sesuai  tabel  dibawah  ini. 
Adapun selisih sebesar  Rp2.218.004.502,00  merupakan penyelesaian SP3DRI 
yang  dengan  status  lunas  namun  bukan  dengan  cara  penyetoran  melainkan 
dengan cara perhitungan akhir tahun dalam SPT PPh Tahunan Wajib Pajak"
9331,112,"Status

Nilai SP3DRI dari 

DJBC (Rp)

Hasil Tindak Lanjut Oleh DJP

2010

2011

2012

2013

2014

Total

Lunas

25,378,978,029

15.042.355.612

3.252.343.725

4.821.172.190

45.102.000

Telah diterbitkan SKPKB

93,619,746,343

19,680,125,824

63,186,748,159

10,307,536,360

445,336,000

Himbauan

14,431,889,617

4,271,135,559

10,120,223,058

40,531,000

0

0

0

0

23.160.973.527

93,619,746,343

14,431,889,617

Masih dalam proses penelitian

793,858,722,783

23,742,697,798

247,675,079,078

60,579,124,937

89,054,754,197

372,807,066,773

793,858,722,783

Total

927,289,336,772

62.736.314.793

324.234.394.020

75.748.364.487

89,545,192,197

372,807,066,773 

925,071.332.270"
8668,113,"Dari  nilai  piutang  pajak  kualitas  macet  sebesar  Rp38.400.017.978.200,00 
telah  daluwarsa  penagihannya  sebesar 
tersebut 
Rp8.560.247.491.102,00.  Selama  Tahun  Anggaran  2014 
telah  diusulkan 
penghapusan  sebesar  Rp316.069.756.866,00.  Atas  usulan  penghapusan 
piutang  pajak  tersebut,  belum  ada  nilai  piutang  pajak  yang  mendapatkan 
persetujuan dari Menteri Keuangan untuk dihapusbukukan selama Tahun 2014"
9893,113,"Nilai  Piutang  Pajak  yang daluwarsa  per  31  Desember  2014 dan  2013  masing-
masing  sebesar  Rp8.560.247.491.102,00  dan  Rp15.331.353.474.096,00. 
Apabila dibandingkan dengan saldo per 31 Desember 2013, Nilai Piutang Pajak 
yang  daluwarsa  mengalami  penurunan  sebesar  Rp6.771.105.982.995,00  atau 
44,17  persen.  Penurunan  nilai  piutang  pajak  yang  daluwarsa  tersebut  dapat 
dijelaskan sebagai berikut"
1308,114,"Pemerintah 

PBB-P2 

Daerah 

ke 

Dengan  mendasarkan  informasi  di  atas  maka  penurunan  piutang  pajak 
daluwarsa  yang dikelola oleh  Direktorat  Jenderal  Pajak  selama  tahun  2014 
tidak  diakibatkan  oleh  penghapusan  piutang  pajak  karena  selama  tahun 
2014 belum diterbitkan Keputusan Menteri Keuangan tentang Penghapusan 
Piutang Pajak sebagaimana amanat pasal 24 UU KUP"
7536,114,"Dalam rangka pemenuhan hak dan kewajiban Wajib Pajak, Direktorat Jenderal 
Pajak  memberikan  hak  kepada  Wajib  Pajak  untuk  mengajukan  pembetulan, 
keberatan,  pengurangan  atau  penghapusan  sanksi  administrasi,  pengurangan 
atau  pembatalan  surat  ketetapan  pajak,  pengurangan  atau  pembatalan  Surat 
Tagihan Pajak, pembatalan hasil pemeriksaan pajak atau surat ketetapan pajak, 
banding,  gugatan  dan  peninjauan  kembali.  Nominal  ketetapan  pajak  kurang 
bayar  yang  menjadi  sengketa  pajak,  yang  belum  diterbitkan  keputusan  atau 
putusan 
adalah 
Rp78.202.327.775.498,00.  Dari  nilai  nominal  ketetapan  pajak  kurang  bayar 
tersebut,  piutang  pajak  yang  menjadi  sengketa  pajak  dan  belum  diterbitkan 
keputusan  atau  putusan  sampai  dengan  tanggal  31  Desember  2014  adalah 
sebesar Rp6.146.536.212.744,00"
6296,114,"31  Desember 

dengan 

tanggal 

sampai 

2014 

Nilai  nominal  ketetapan  pajak  yang  menjadi  sengketa  pajak  tersebut  tidak 
sepenuhnya  mencerminkan nilai piutang  pajak  Per  31  Desember  2014.  Hal  ini 
disebabkan oleh dua hal. Pertama, nilai nominal ketetapan pajak yang menjadi 
sengketa pajak tersebut adalah atas nilai ketetapan pajak awal, bukan atas nilai 
piutang  pajak  atau  tunggakan  pajak  yang  belum  dibayar.  Kedua,  nominal 
ketetapan  pajak  yang  menjadi  sengketa  pajak  untuk  SKPKB/SKPKBT  hasil 
pemeriksaan 
tahun  pajak  2008  dan  seterusnya,  sebagian  nilai  dalam 
SKPKB/SKPKBT  tersebut  yang  tidak  disetujui  oleh  Wajib  Pajak  belum  diakui 
sebagai piutang pajak"
9499,115,"Per 31 Desember 2014 

Akun

Uraian

Piutang bruto

Penyisihan

Piutang Neto

(dalam rupiah) 

115122

Piutang PPh Pasal 22

115123

 Piutang PPh Pasal 22 Impor 

115131

 Piutang PPN Dalam Negeri 

115132

 Piutang PPN Impor 

115139

 Piutang PPN Lainnya 

115142

 Piutang PPnBM Impor 

444.027.000

2.242.905

441.784.095

75.993.186.928

36.714.840.212

39.278.346.716

3.265.661.451.905

16.328.373.455

3.249.333.078.450

344.100.213.319

163.609.494.288

180.490.719.031

33.598.435.800

167.992.179

33.430.443.621

31.889.729.138

4.169.325.056

27.720.404.082

115161

 Piutang Cukai Hasil Tembakau 

16.385.985.073.670

100.336.797.558

16.285.648.276.112

115162

 Piutang Cukai Etil Alkohol

889.000.000

889.000.000

0

115163

 Piutang Cukai Minuman mengandung Ethyl Alkohol 

3.389.321.600

3.109.452.975

279.868.625

115164

 Piutang Pendapatan Denda Administrasi Cukai 

31.452.235.148

27.211.942.196

4.240.292.952

115169

 Piutang Pendapatan Cukai Lainnya 

9.635.407.455

9.052.809.213

582.598.242

115173

Piutang Bunga Penagihan PPh

115174

 Piutang Bunga Penagihan PPN 

115175

 Piutang Bunga Penagihan PPnBM

0

0

0

4.344.686.351

250.992.044

4.093.694.307

0

0

0

115181

 Piutang Bea masuk 

1.294.966.356.434

652.532.498.431

642.433.858.003

115183

 Piutang Pendapatan Denda Administrasi Pabean 

2.107.387.175.335

731.595.075.061

1.375.792.100.274

115184

 Piutang Pendapatan Pabean Lainnya 

236.023.272.446

183.116.181.189

52.907.091.257

115185

 Piutang Pungutan Ekspor

181.540.429.071

153.671.252.305

27.869.176.766

115186

 Piutang Pendapatan Denda Administrasi Bea Keluar

15.606.721.543

8.903.998.674

6.702.722.869

115187

 Piutang Pendapatan Bunga Bea Keluar

544.756.143

513.195.736

31.560.407

Jumlah

24.023.451.479.286 2.092.175.463.477

21.931.276.015.809"
5105,115,"Nilai  Piutang  Bukan  Pajak  bruto  yang  diperkirakan  dapat  direalisasikan  per  
31  Desember  2014  dan  31  Desember  2013  masing-masing  sebesar 
Rp121.212.244.215,00  dan  Rp67.006.879.145,00.  Piutang  Bukan  Pajak 
merupakan  semua  hak  atau  klaim  terhadap  pihak  lain  atas  uang,  barang  atau 
jasa  yang  dapat  dijadikan  kas  dan  belum  diselesaikan  pada  akhir  tahun 
anggaran  dan  diharapkan  dapat  diterima  dalam  jangka  waktu  tidak  lebih  dari 
satu tahun"
7860,117,"Laporan Keuangan Kementerian Keuangan TA 2014 Audited 

Rp13.964.825.000,00.  Piutang  PNBP  pada  DJBC  pada  umumnya 
disebabkan  adanya  fasilitas  penundaan  pembayaran  pita  cukai  dimana 
PNBP  atas  penerimaan  cukai  tersebut  juga  dibayarkan  bersamaan 
dengan  pembayaran  piutang  cukai  hasil  tembakau.  Selain  itu  juga 
disebabkan adanya fasilitas PNBP berkala kepada beberapa importir"
5291,117,"Kode Kanwil

UAPPAW

Nilai Piutang

KP

001

003

004

006

007

008

009

010

011

012

013

014

016

017

Jumlah

Kantor Pusat

Aceh

Riau Sumbar

Kepri

Banten

Jakarta

Jawa Barat

Jawa Tengah DIY

Jawa Timur I

Jawa Timur II

Bali, NTB, dan NTT

Kalimantan Bagian Barat

Kalimantan Bagian Timur

Maluku, Papua dan Papua Barat

KPU Priok

27.160.687

118.150.192

350.000

1.082.083.200

6.330.000

21.880.000

3.890.000

7.025.000

77.180.000

1.680.000

3.660.000

100.000

700.000

200.000

13.171.220.000

14.521.609.079"
5669,118,"Laporan Keuangan Kementerian Keuangan TA 2014 Audited 

9.  Piutang Bukan Pajak di BPPK per 31 Desember 2014 dan 31 Desember 
2013 masing-masing sebesar Rp536.494.229,00 dan Rp554.137.599,00. 
Piutang bukan pajak tersebut merupakan piutang sewa dan piutang atas 
denda  keterlambatan  penyelesaian  pekerjaan.  Rincian  piutang  PNBP 
dapat dilihat pada Tabel 73 berikut"
4899,118,"(dalam rupiah) 

No.

Uraian

1 Sekretariat Badan

2 Pusdiklat PSDM

3 Pusdiklat Pajak

4 Pusdiklat BC

5 Pusdiklat KNPK

6 Pusdiklat KU

7 STAN

8 BDK Medan

9 BDK Palembang

10 BDK Cimahi

11 BDK Yogyakarta

12 BDK Malang

13 BDK Pontianak

14 BDK Balikpapan

15 BDK Makassar

16 BDK Manado

Jumlah 

Debitur

1

1

2

1

2

2

1

1

1

1

1

3

1

1

1

4

Jumlah"
3481,119,"Nilai  Bagian  Lancar  Tagihan  Tuntutan  Perbendaharaan(TP)/Tuntutan  Ganti 
Rugi  (TGR)  per  31  Desember  2014  dan  31  Desember  2013  masing-masing 
sebesar  Rp10.478.832.434,00  dan  Rp10.574.192.619,00  Saldo  per  31 
Desember  2014  merupakan  saldo  Tagihan  TP/TGR  Kementerian  Keuangan 
yang  akan  jatuh  tempo  dalam  waktu  dua  belas  bulan  setelah  tanggal  neraca 
(sampai dengan 31 Desember 2014) dengan memperhitungkan penyisihan nilai 
piutang"
6157,121,"Nilai bruto Piutang dari Kegiatan Operasional BLU pada Unit Eselon I Setjen per 
31  Desember  2014  sebesar  Rp54.046.425.772,00.  Nilai  tersebut  merupakan 
Piutang  Penerimaan  Negara  Bukan  Pajak  yang  berasal  dari  Kegiatan 
Operasional  PIP  dan  Piutang  Penerimaan  Negara  Bukan  Pajak  yang  berasal 
dari Kegiatan Operasional LPDP 

Piutang  Dari  Kegiatan  Operasional  PIP  terdiri  atas  Piutang  Bunga  Pinjaman, 
Piutang  Fee  dan  Piutang  Denda,  sampai  dengan  31  Desember  2014  adalah 
sebesar  Rp12.966.958.832,00.  Piutang  Dari  Kegiatan  Operasional  dapat 
dikelompokkan  menjadi  dua  yaitu  debitor  Pemda  dan  debitor  badan  usaha. 
Total  piutang  sebesar  Rp12.966.958.832,00  sebesar  Rp12.966.958.832,00 
merupakan piutang dari debitor Pemda"
3483,122,"Penyisihan 
Piutang Tidak 
Tertagih - Piutang 
dari Kegiatan 
Operasional BLU  
Rp288.482.379,00 

C.1.15. Penyisihan Piutang Tidak Tertagih -Piutang dari Kegiatan 

Operasional BLU 

Nilai Penyisihan Piutang Tidak Tertagih- Piutang dari Kegiatan Operasional BLU 
per  31  Desember  2014  dan  31  Desember  2013  masing-masing  sebesar 
Rp288.482.379,00 dan Rp280.635.058,00"
8789,123,"penyisihan 

dilakukan 

terhadap 

piutang 

adalah 

Nilai  bruto  Piutang  dari  Kegiatan  Non  Operasional  BLU  pada  Unit  Eselon  I 
Setjen per  31  Desember  2014  merupakan Piutang  Penerimaan  Negara  Bukan 
Pajak  yang  berasal  dari  Kegiatan  Non  Operasional  PIP  sebesar 
Rp56.824.504.110,00.  Piutang  tersebut  merupakan  semua  hak  atau  klaim 
terhadap pihak lain atas uang, barang, atau jasa yang dapat dijadikan kas dan 
belum diselesaikan pada tanggal Neraca yang diharapkan dapat diterima dalam 
jangka  waktu  tidak  lebih  dari  satu  tahun  sehingga  memiliki  penyisihan  dengan 
kategori lancar (5 permil)"
3190,123,"Nilai Bruto Piutang dari Kegiatan Non Operasional pada Eselon I BPPK per  31 
Desember  2014  sebesar  Rp749.356.499,00  yang  merupakan  hak  atau  klaim 
terhadap pihak lain yang belum diselesaikan pada tanggal neraca dari kegiatan 
non operasional BLU. Rincian Piutang dari Kegiatan Non Operasional BLU per 
tanggal 31 Desember 2014 adalah sebagai berikut"
1219,124,"Total

Nilai Persediaan per 31 Desember 2014 dan 31 Desember 2013 masing-masing 
sebesar  Rp301.456.140.740,00  dan  Rp282.569.446.845,00.  Nilai 
tersebut 
merupakan 
harga 
pembelian/perolehan  terakhir.  Satuan  kerja  lingkup  Kementerian  Keuangan 
telah  menyelenggarakan  Akuntansi  Persediaan  melalui  aplikasi  yang 
merupakan bagian dari SIMAK BMN"
9696,125,"Tabel 86 

Persediaan Per Jenis 
Per 31 Desember 2014 

Kode Akun

Uraian

115111

Ba ra ng kons ums i

115112

Amuni s i

115113

Ba ha n untuk pemel i ha ra a n

115114

Suku ca da ng

115121

Pi ta  cuka i , ma tera i  da n l eges

115124

Pera l a ta n da n mes i n untuk di jua l /di s era hka n ke ma s ya ra ka t

117126

As et Teta p La i nnya  untuk di s era hka n kepa da  Ma s ya ra ka t

115127

As et l a i n-l a i n untuk di s era hka n kepa da  ma s ya ra ka t

(dalam rupiah) 

31 Desember 2014

208.974.237.318

1.715.345.626

16.266.254.848

15.139.187.358

49.299.014.924

1.041.655.559

21.854.500

2.275.000

115128

Ba ra ng pers edi a a n l a i nnya  untuk di jua l / di s era hka n ke ma s ya ra ka t

2.030.974.273

115131

Ba ha n ba ku

115191

Pers edi a a n untuk tujua n s tra tegi s /berja ga -ja ga

115199

Pers edi a a n l a i nnya

JUMLAH"
